Contrast,Correlation,Energy,Homogeneity,ASM,Dissimilarity,label,filename
229.81357166501164,0.5531784162152528,0.05534905968188118,0.25876759628282503,0.003063518407668445,8.033101621979478,NG,NG-1-20241007-112615-933.BMP
372.732406487918,0.3551320378667163,0.05781914425335837,0.2520106651422539,0.003343053442190664,9.251572327044027,NG,NG-10-20241007-112728-578.BMP
118.84045018205893,0.7140537778704774,0.03618632615775865,0.16541299877677354,0.0013094502007956878,7.3495531281032775,NG,NG-100-20241007-115419-296.BMP
372.67845084409134,0.5225384588808273,0.057416650247065076,0.21242131903923028,0.0032966717255937983,10.686130420390597,NG,NG-1000-20241007-135817-853.BMP
480.45395564382653,0.47746181341291277,0.05703896460850141,0.2120085350169225,0.003253443483609876,11.824495200264815,NG,NG-1001-20241007-135818-740.BMP
308.25938430983115,0.4998473462815583,0.06037360177514649,0.23366796193951272,0.003644971791303971,9.484011916583912,NG,NG-1002-20241007-135820-282.BMP
622.1931810658723,0.38307911290170976,0.06054387104266155,0.22043941291189117,0.0036655603208304312,12.328765309500167,NG,NG-1003-20241007-135822-050.BMP
522.7561072492553,0.5003013049400243,0.05598996254840655,0.20533531359104196,0.0031348759061719674,11.684541542535586,NG,NG-1004-20241007-135823-155.BMP
388.7667659715326,0.6050989057021792,0.05053480560755161,0.18951994248420817,0.0025537665777930294,10.734988414432308,NG,NG-1005-20241007-135824-170.BMP
285.23998675935115,0.6791299015392921,0.04297692078995344,0.17154631999431746,0.0018470157205859319,10.11572327044025,NG,NG-1006-20241007-135825-223.BMP
231.90552797087062,0.6726309062704722,0.039002308297750754,0.16150182098483756,0.0015211800525527972,9.634624296590534,NG,NG-1007-20241007-135826-421.BMP
240.2521019529957,0.63906470646741,0.03643311343029709,0.15998292988558271,0.0013273717542248945,9.758093346573983,NG,NG-1008-20241007-135827-635.BMP
245.18821582257533,0.6491766038055986,0.035963720267427404,0.15519565873642724,0.0012933891754737688,9.733995365772923,NG,NG-1009-20241007-135828-619.BMP
358.5635220125785,0.5953759866339309,0.05376506430712407,0.24294471981227864,0.0028906821399491867,9.184243627937766,NG,NG-101-20241007-115457-202.BMP
218.40754716981124,0.6647371506856463,0.035938545468144005,0.14476416899046662,0.001291579050365854,9.356901688182719,NG,NG-1010-20241007-135829-443.BMP
263.71857000993054,0.633238896076841,0.032104887567132055,0.137145085156981,0.0010307238056981906,10.321681562396558,NG,NG-1011-20241007-135830-786.BMP
241.12042370076128,0.642257937418563,0.030220965098865352,0.12779284102076036,0.0009133067315068378,10.318437603442566,NG,NG-1012-20241007-135904-991.BMP
190.3711353856339,0.6486374353552884,0.03204059184048622,0.1420431507448565,0.0010265995254886322,9.547699437272426,NG,NG-1013-20241007-135906-521.BMP
175.41218139688846,0.5919986245251555,0.02968973769764515,0.12358166217177999,0.0008814805245549715,9.613704071499505,NG,NG-1014-20241007-135912-174.BMP
249.45190334326378,0.4719423002034241,0.036304557594382544,0.154431872496575,0.0013180209021238392,10.672823568354847,NG,NG-1015-20241007-135914-318.BMP
208.56094008606422,0.4790094131883823,0.044655523494170624,0.17609826618658544,0.0019941157785384246,9.808341608738829,NG,NG-1016-20241007-135915-969.BMP
132.3625951671632,0.5795998119700366,0.04909377875725348,0.1897482100003059,0.002410199112666153,7.993975504799735,NG,NG-1017-20241007-135917-042.BMP
181.23416087388284,0.5502812003124112,0.048693914838781896,0.18602895554076404,0.002371097342326544,8.740946706388614,NG,NG-1018-20241007-135918-152.BMP
214.22575306190006,0.4637264008236043,0.05049728107201699,0.1831963530840542,0.002549975395666285,9.70314465408805,NG,NG-1019-20241007-135919-493.BMP
155.40880503144658,0.6440909049904688,0.05130727915291492,0.22534642403303867,0.0026324368940751383,7.246871896722939,NG,NG-102-20241007-115501-714.BMP
288.98530287984113,0.45549256667680704,0.054184453402796706,0.2053964736194105,0.0029359549905598474,9.786229725256538,NG,NG-1020-20241007-135920-821.BMP
322.99258523667663,0.47936452567028875,0.05892081273775472,0.22962342260851132,0.0034716621736775592,9.392188017212844,NG,NG-1021-20241007-135922-745.BMP
471.7504137702748,0.5452137918558869,0.057282890035957795,0.23844791261603385,0.003281329490871633,10.921416749420722,NG,NG-1022-20241007-135924-111.BMP
214.92638199271758,0.6792900233689398,0.051491719602071724,0.21138360150542532,0.002651397187578377,8.748824892419728,NG,NG-1023-20241007-135925-472.BMP
263.1927838464085,0.6725857583120234,0.0474117386944787,0.18835324143721277,0.0022478729660335285,9.781595498179412,NG,NG-1024-20241007-135926-623.BMP
262.05004965243296,0.70568512751451,0.039136897525783705,0.1551237628382091,0.0015316967479436945,10.024892419728566,NG,NG-1025-20241007-135928-167.BMP
192.96722939424035,0.7205031503667826,0.037081381930146144,0.16210527939164004,0.0013750288858493688,8.885799404170804,NG,NG-1026-20241007-135929-226.BMP
182.81357166501158,0.672262460903044,0.03384430010210653,0.1437968851495693,0.001145436649401448,9.080503144654088,NG,NG-1027-20241007-135930-633.BMP
219.47401522674608,0.6201461035927732,0.032602325061024236,0.13639140741191208,0.001062911599384689,9.769811320754716,NG,NG-1028-20241007-135931-732.BMP
225.52333664349553,0.6268001546139265,0.0310662557950452,0.11976309892082494,0.0009651122491231796,10.312214498510427,NG,NG-1029-20241007-135932-919.BMP
161.35359152598474,0.6414745332558404,0.04054279849452167,0.2050307357125908,0.0016437185097673886,7.786163522012576,NG,NG-103-20241007-115504-858.BMP
265.4667990731546,0.571843711208753,0.033440437473740946,0.12529171350858487,0.0011182628584351776,10.816021185038068,NG,NG-1030-20241007-135939-986.BMP
182.13346573982125,0.6064653172367763,0.02889834161334167,0.11446209288391726,0.0008351141480013949,9.689639192320424,NG,NG-1031-20241007-135942-672.BMP
202.39973518702416,0.45232738019571805,0.03433045162303106,0.14293994455468353,0.001178579908641276,9.875802714333002,NG,NG-1032-20241007-135944-159.BMP
226.60986428334988,0.5185963827071508,0.04913884218082421,0.19596819655932365,0.0024146258108719487,9.552333664349554,NG,NG-1033-20241007-135948-802.BMP
366.31300893743804,0.41777067835778775,0.052404018201055294,0.20835156247340747,0.0027461811236165344,10.481032770605763,NG,NG-1034-20241007-140342-477.BMP
276.8002648129758,0.48266417308370335,0.057805801370821766,0.23190616531253752,0.0033415106721228992,9.205958291956303,NG,NG-1035-20241007-140345-278.BMP
386.1162528963919,0.4642852389784005,0.05664599628117971,0.2241880519518405,0.003208768894687425,10.464746772591859,NG,NG-1036-20241007-140346-245.BMP
568.1729890764645,0.47443070905334406,0.056174613092078586,0.22655647515705565,0.0031555871560447267,12.43343263819927,NG,NG-1037-20241007-140347-257.BMP
618.0798411122146,0.49577622152236916,0.05395586721126407,0.22337716040176517,0.002911235606519562,12.911883482290635,NG,NG-1038-20241007-140348-081.BMP
569.312942734194,0.5552252974694601,0.05388515021386656,0.2271344023711835,0.0029036094135709636,11.847997351870243,NG,NG-1039-20241007-140348-935.BMP
98.2746772591857,0.6968852100436781,0.03701359368380919,0.19420443666639034,0.0013700061173901195,6.680238331678253,NG,NG-104-20241007-115507-986.BMP
230.18179410791134,0.6015337270340834,0.04801196001830388,0.19283440244500857,0.00230514830479921,8.981661701423372,NG,NG-1040-20241007-140350-643.BMP
226.19801390268125,0.5983214267975279,0.042771804559073,0.18250370365726215,0.001829427265239538,9.390069513406157,NG,NG-1041-20241007-140351-516.BMP
190.65481628599798,0.6281917239488987,0.03644670468964663,0.16785714438327934,0.0013283622827343095,9.008341608738826,NG,NG-1042-20241007-140352-432.BMP
114.6863952333664,0.6759324187888749,0.0345434101017661,0.17391612240605467,0.001193247181458796,7.4307845084409125,NG,NG-1043-20241007-140353-914.BMP
118.06521019529958,0.6792624990368448,0.03417722832769177,0.1384102361091543,0.0011680829361631767,7.980734856007945,NG,NG-1044-20241007-140404-131.BMP
166.9101621979477,0.6147884698031048,0.03839100373290163,0.1582385823933918,0.0014738691676196669,9.055279708705726,NG,NG-1045-20241007-140405-225.BMP
215.78570009930488,0.5922386613471718,0.04198397608902943,0.16609808076412097,0.001762654248244195,9.670241641840452,NG,NG-1046-20241007-140406-209.BMP
297.6148295266468,0.5755938747962851,0.041973457089424876,0.15781804376912614,0.0017617711000377915,11.061635220125785,NG,NG-1047-20241007-140407-015.BMP
400.6960609069845,0.5061658221408458,0.0432096000910919,0.16403755097548703,0.0018670695400320892,12.475471698113207,NG,NG-1048-20241007-140407-979.BMP
621.8364779874214,0.42935253997360345,0.047968487708338614,0.1878765526419073,0.002300975813025033,13.627143330023172,NG,NG-1049-20241007-140409-326.BMP
110.03819927176431,0.6713479093755886,0.03825633947363489,0.17090624642944904,0.001463547509921995,7.433366434955313,NG,NG-105-20241007-115520-619.BMP
472.42429659053295,0.4099706162598174,0.05261631667854951,0.20446863714320246,0.0027684767808174074,11.480238331678255,NG,NG-1050-20241007-140410-500.BMP
382.90705064548155,0.4803131211203024,0.05567655424978378,0.2317702108887696,0.003099878693129116,10.273485600794437,NG,NG-1051-20241007-140411-778.BMP
391.56398543528644,0.4768824214853774,0.06190693626352771,0.24009388255868055,0.0038324687575364822,10.30453492221119,NG,NG-1052-20241007-140415-285.BMP
381.3614697120159,0.48216257799220713,0.05873740814542027,0.22774015726133184,0.003450083115641684,10.247269116186693,NG,NG-1053-20241007-140416-144.BMP
523.6001986097319,0.4858771708389534,0.057360899017607755,0.21641703397421128,0.0032902727361081943,12.042701092353525,NG,NG-1054-20241007-140417-042.BMP
606.6207216153591,0.5147349155726003,0.05548363103306522,0.20814948041999032,0.0030784333126133183,13.094207216153594,NG,NG-1055-20241007-140417-861.BMP
172.6316451506124,0.5919542770734468,0.044845087427881125,0.1952888340537782,0.0020110818664143015,8.461105594174116,NG,NG-1056-20241007-140420-668.BMP
219.95445216815628,0.6723220327208966,0.030970737956088942,0.1401566285078348,0.0009591866095447283,10.112280701754386,NG,NG-1057-20241007-140457-999.BMP
223.26117179741811,0.6840827390640374,0.03509330865526482,0.13836744512388244,0.0012315403123736846,9.833829857663028,NG,NG-1058-20241007-140459-300.BMP
257.91367096987756,0.6357608628574629,0.037003675314042514,0.14654110637554071,0.0013692719867470793,10.721482952664681,NG,NG-1059-20241007-140500-435.BMP
138.6974511751076,0.5725621782310488,0.044675001709391884,0.19525616134827314,0.001995855777734168,7.891228070175439,NG,NG-106-20241007-115523-297.BMP
304.54524991724594,0.5520727035293811,0.03840064937689171,0.1510312538763227,0.0014746098725669733,11.473684210526317,NG,NG-1060-20241007-140501-460.BMP
323.4212512413108,0.5147997457189785,0.04454516644505234,0.1746968588825859,0.001984271853617417,11.717709367759017,NG,NG-1061-20241007-140503-691.BMP
344.00688513737174,0.5725674897979747,0.04967103259709015,0.18645581392519417,0.0024672114792611928,11.162264150943397,NG,NG-1062-20241007-140504-888.BMP
475.22528963919245,0.4752640700601534,0.05551555514099369,0.21069090988216088,0.003081976862612711,11.69083085071169,NG,NG-1063-20241007-140506-431.BMP
358.3880834160875,0.48232260086480416,0.060298799917964434,0.22439639789770954,0.0036359452715467077,10.534789804700432,NG,NG-1064-20241007-140507-883.BMP
488.0196623634558,0.4453666520366922,0.06112106713372601,0.22828688261645383,0.0037357848475654417,11.398013902681232,NG,NG-1065-20241007-140508-625.BMP
664.0846739490235,0.4390344154866451,0.05698205546748292,0.21359221772400477,0.0032469546452992995,12.792519033432637,NG,NG-1066-20241007-140510-975.BMP
505.3155246607083,0.5933003227948337,0.05460523666430021,0.21083990432267688,0.0029817318711642354,11.903012247600133,NG,NG-1067-20241007-140512-079.BMP
428.5845084409136,0.6386261113483669,0.05093047871865077,0.19110515315206866,0.002593913662510939,11.153194306521021,NG,NG-1068-20241007-140512-601.BMP
355.11267792121816,0.70250096216272,0.046842549586758646,0.17614456006273604,0.0021942244517879424,10.712413108242306,NG,NG-1069-20241007-140513-329.BMP
140.86315789473684,0.6238891764572891,0.046022445825221615,0.19386312504515757,0.0021180655197354584,7.8906322409798095,NG,NG-107-20241007-115525-863.BMP
409.2015226746111,0.6309610398361513,0.04330590462017748,0.163846794636667,0.0018754013749719093,11.600463422707715,NG,NG-1070-20241007-140514-137.BMP
336.33048659384303,0.5838545244435815,0.03848746526899052,0.1632057289366604,0.0014812849828317516,10.676067527308835,NG,NG-1071-20241007-140515-473.BMP
238.0717643164515,0.6269111441110237,0.03527387490884961,0.15181847922639113,0.0012442462510851703,9.604237007613373,NG,NG-1072-20241007-140517-538.BMP
230.0579278384641,0.6288526012961244,0.034681054478995214,0.15087428627775945,0.001202775539775034,9.672624958622972,NG,NG-1073-20241007-140518-315.BMP
265.02859980139027,0.597660125978633,0.032966257483002734,0.13895885466139507,0.0010867741324356338,10.502813637868256,NG,NG-1074-20241007-140519-156.BMP
326.7745779543198,0.5655325000669288,0.03202495963784248,0.13021032764915322,0.00102559803980544,11.659980139026812,NG,NG-1075-20241007-140520-315.BMP
318.75398874544857,0.57259269702622,0.03190728512879688,0.1305522981916168,0.0010180748442903426,11.636345580933465,NG,NG-1076-20241007-140521-103.BMP
265.50069513406163,0.5942020039011001,0.031236322385410062,0.1328503947389659,0.0009757078361652698,10.909897384971863,NG,NG-1077-20241007-140521-940.BMP
204.21906653426018,0.673052517581331,0.05219853955367062,0.23106675180599084,0.002724687531536116,8.778881165177093,NG,NG-1078-20241007-140559-447.BMP
241.34399205561064,0.6748614694546404,0.0444750071901589,0.1969069774414647,0.0019780262645646856,9.7859649122807,NG,NG-1079-20241007-140601-906.BMP
214.55127441244625,0.5212448208841499,0.044750528261129394,0.17957697646200158,0.0020026097796501407,9.378682555445218,NG,NG-108-20241007-115528-527.BMP
245.04601125455153,0.6683063371612787,0.044426323063279524,0.19998879114008225,0.001973698180922882,9.851175107580273,NG,NG-1080-20241007-140603-069.BMP
222.611254551473,0.7059609069078657,0.04880362420320215,0.2083973967422875,0.002381793735367379,9.405031446540882,NG,NG-1081-20241007-140604-570.BMP
197.21615359152602,0.650498188796439,0.041912457573901135,0.1817112034241684,0.0017566540998840625,9.145845746441578,NG,NG-1082-20241007-140640-024.BMP
272.50969877523994,0.5725172377507722,0.036329629566037844,0.15332170880710097,0.0013198419844055312,10.623833167825223,NG,NG-1083-20241007-140640-960.BMP
294.1883482290632,0.5551784293890852,0.034216671263391556,0.13693247611074674,0.0011707805923470054,11.33670969877524,NG,NG-1084-20241007-140641-922.BMP
280.59139357828536,0.5575748857310253,0.031849712574450975,0.13743517590133061,0.0010144041910751407,11.456272757365111,NG,NG-1085-20241007-140643-267.BMP
270.408010592519,0.5815102890164289,0.03090287722127971,0.12652120716845927,0.0009549878205534882,11.346375372393247,NG,NG-1086-20241007-140644-216.BMP
169.76948030453494,0.7149040481017854,0.031355920928742086,0.13867747092082874,0.000983193777289526,8.964184045018206,NG,NG-1087-20241007-140652-238.BMP
252.38258854683886,0.5967149710667204,0.03755302787159067,0.14981801651318924,0.0014102299023244658,9.779741807348563,NG,NG-1088-20241007-140655-771.BMP
217.24846077457795,0.6590932465273688,0.039637502650471265,0.16399451031138532,0.0015711316163661167,9.124395895398873,NG,NG-1089-20241007-140656-513.BMP
324.24528301886795,0.4938317762524799,0.04838021460231732,0.20133763790332906,0.0023406451649662778,10.19232042370076,NG,NG-109-20241007-115531-167.BMP
329.82820258192646,0.6270082449825746,0.04239171596513104,0.1913836818669351,0.0017970575824683458,10.075935120820917,NG,NG-1090-20241007-140657-790.BMP
236.04137702747437,0.6838864443462966,0.047035692648813646,0.21046127072986281,0.002212356382953662,8.668718967229394,NG,NG-1091-20241007-140659-230.BMP
263.53445878848066,0.6796600645367302,0.046645412266325785,0.22166201426442816,0.002175794485495496,8.974908970539555,NG,NG-1092-20241007-140700-022.BMP
277.9329361138697,0.6281196854605158,0.04898800731336552,0.2279345602155398,0.0023998248605343535,9.529493545183715,NG,NG-1093-20241007-140700-860.BMP
245.22595167163198,0.5843629348801392,0.051568502581323096,0.2285779294720109,0.002659310458479927,9.170605759682227,NG,NG-1094-20241007-140701-997.BMP
289.5842436279378,0.5109566412461201,0.0564717939627153,0.2239387846905445,0.0031890635133673684,10.099304865938429,NG,NG-1095-20241007-140706-702.BMP
228.73134723601459,0.7220259129913815,0.04619800688025343,0.1932118253471699,0.002134255839707943,9.552797087057266,NG,NG-1096-20241007-140709-131.BMP
159.4243627937769,0.7714321464179896,0.04489190179576152,0.21134499204607618,0.002015282846840296,7.801721284342933,NG,NG-1097-20241007-140816-208.BMP
