Contrast,Correlation,Energy,Homogeneity,ASM,Dissimilarity,label,filename
29.548531289910606,0.9401100481060207,0.07145582456503667,0.3559799073955454,0.005105934864269299,2.9776500638569607,NG,NG-1-20241007-112615-933.BMP
44.444125159642404,0.9192369835138723,0.07636993463224437,0.3474934750172407,0.0058323669157332786,3.3540868454661563,NG,NG-10-20241007-112728-578.BMP
17.94080459770115,0.9554967938229717,0.0533525381899567,0.30243645698386035,0.0028464933313107886,3.0566411238825024,NG,NG-100-20241007-115419-296.BMP
71.87982120051086,0.9086998946872373,0.07823181348179824,0.34130525202170275,0.006120216640650869,4.16845466155811,NG,NG-1000-20241007-135817-853.BMP
73.0962324393359,0.9220520387064133,0.07839629851740161,0.3482960066209229,0.006145979621229546,4.265964240102172,NG,NG-1001-20241007-135818-740.BMP
43.524137931034495,0.9321836282149188,0.08062655027011752,0.3687712719954339,0.006500640608459786,3.370753512132823,NG,NG-1002-20241007-135820-282.BMP
67.5183269476373,0.9335163422566597,0.08149434193901332,0.3608318074231486,0.006641327768072825,3.844125159642401,NG,NG-1003-20241007-135822-050.BMP
90.90523627075352,0.9105963269624177,0.07771975797436052,0.35363150413419825,0.006040360779593176,4.418390804597701,NG,NG-1004-20241007-135823-155.BMP
84.02222222222224,0.9133652086722134,0.07112017184572406,0.3290383405133566,0.00505807884336532,4.659259259259261,NG,NG-1005-20241007-135824-170.BMP
52.143103448275866,0.9401833648956733,0.0650561725507575,0.3160953406651008,0.004232305586953935,4.133397190293743,NG,NG-1006-20241007-135825-223.BMP
26.763537675606642,0.9609403934123046,0.0629058641045962,0.32006557925663953,0.003957147738745925,3.4162835249042147,NG,NG-1007-20241007-135826-421.BMP
29.08710089399744,0.9548455769272292,0.05755556468081166,0.3058827695774266,0.003312643025727095,3.4915708812260533,NG,NG-1008-20241007-135827-635.BMP
26.62471264367817,0.96108077727186,0.054992040843572225,0.3107809625827155,0.003024124556141116,3.4286717752235,NG,NG-1009-20241007-135828-619.BMP
70.01238825031929,0.9225095266291363,0.06690797197754196,0.3324822166612356,0.0044766767141475395,4.2116219667943815,NG,NG-101-20241007-115457-202.BMP
